danbai,dan,danhong,hong,jiang,anhong,honghuang,qingzi,danzi,tip12Percent,left12Percent,right12Percent,both12Percent,middle12Percent,avgBrightness,peakingBrightness,brightness,id,label
70,29,0,0,0,0,0,0,0,0,0,0,0,0,146.6367328,-0.029876023,1,10896,danhong
0,0,41,20,0,0,40,0,0,37,1,2,2,0,181.3779712,4.83264207,1,10897,danhong
0,20,51,16,0,11,2,0,0,33,5,1,3,0,127.2712458,0.493729601,1,10899,danhong
0,9,55,11,0,0,24,0,0,15,7,1,4,0,148.9313745,0.380478189,1,10901,danhong
53,35,5,3,0,4,0,0,0,0,0,4,2,0,167.9630696,0.913461508,1,10903,danhong
0,13,62,20,0,6,0,0,0,44,4,15,9,1,101.4048969,1.230040579,1,10912,danhong
0,3,52,26,0,0,18,0,0,26,14,11,13,0,152.4887566,1.338225179,1,10918,danhong
65,24,3,0,0,8,0,0,0,0,0,0,0,0,152.4845513,0.637908716,1,11,danhong
20,45,17,1,0,18,0,0,0,3,0,0,0,0,130.6930666,0.536520829,1,11280,danhong
11,33,21,10,0,24,0,0,0,24,0,5,3,2,118.3047041,-0.073969991,1,11286,danhong
40,24,26,2,0,8,0,0,0,7,0,0,0,0,134.6912341,0.924520997,1,11288,danhong
0,1,21,10,0,1,67,0,0,18,5,15,10,5,119.2920279,1.496443782,1,11289,danhong
43,35,3,0,0,7,0,0,11,0,0,0,0,0,145.3380799,0.318279006,1,11291,danhong
43,32,10,4,0,10,0,0,1,8,0,1,1,0,155.0739389,0.219104033,1,11296,danhong
16,44,23,7,0,10,0,0,0,8,18,1,7,3,143.1460504,0.23727801,1,11298,danhong
0,0,10,3,0,0,87,0,0,4,0,4,2,0,126.3861298,1.248010109,1,11303,danhong
4,21,54,20,0,1,1,0,0,42,1,5,3,0,150.2604414,0.511065231,1,11307,danhong
41,45,8,0,0,2,4,0,0,0,0,0,0,0,142.4051464,-0.592248037,1,11309,danhong
24,44,21,2,0,1,8,0,0,6,1,1,1,0,128.5373717,0.66767227,1,11314,danhong
29,35,29,5,0,2,0,0,0,11,1,1,1,1,154.2457897,1.455118283,1,11317,danhong
48,45,5,0,0,2,0,0,0,0,0,0,0,0,131.4210826,0.960668952,1,11320,danhong
20,37,29,5,0,1,8,0,0,7,3,0,1,0,172.6500293,1.641832398,1,11324,danhong
18,38,35,0,0,1,8,0,0,0,0,0,0,0,160.7419273,0.4596256,1,11325,danhong
80,18,1,0,0,1,0,0,0,0,0,0,0,0,160.195811,-0.076058057,1,11326,danhong
47,38,13,0,0,2,0,0,0,0,0,0,0,0,149.678744,0.423700721,1,11329,danhong
43,48,7,0,0,0,0,0,1,0,0,0,0,0,166.2392339,1.04569516,1,11330,danhong
56,40,1,0,0,3,0,0,0,0,0,0,0,0,131.8316417,0.167888349,1,11333,danhong
8,63,23,0,0,5,0,0,0,1,0,0,0,0,166.8039156,-0.168764395,1,11334,danhong
59,38,3,0,0,0,0,0,0,0,0,0,0,0,177.0343299,3.766404288,1,11335,danhong
12,43,40,2,0,1,2,0,0,3,0,3,2,0,120.1662572,0.068614699,1,11338,danhong
13,33,45,4,0,0,0,0,5,6,1,0,0,0,189.1702311,0.553921539,1,11340,danhong
40,32,14,1,0,13,0,0,0,1,0,0,0,0,155.9886225,-0.002153814,1,11344,danhong
80,15,1,0,0,0,0,0,4,0,0,0,0,0,167.3980141,1.499053277,1,11347,danhong
60,35,3,0,0,2,0,0,0,0,0,0,0,0,129.909397,2.129505254,1,11349,danhong
0,0,9,0,0,0,91,0,0,0,0,0,0,0,135.1734686,0.965155719,1,11351,danhong
38,44,15,0,0,3,0,0,0,1,0,0,0,0,122.8113565,0.032691786,1,11352,danhong
33,40,15,4,0,5,3,0,0,12,0,0,0,0,139.9160101,2.191089835,1,11446,danhong
5,18,42,29,0,6,0,0,0,34,1,24,14,8,154.4692911,-0.82626279,1,11447,danhong
43,48,5,0,0,4,0,0,0,0,0,0,0,0,142.2762802,0.836353635,1,11448,danhong
0,31,48,8,0,7,6,0,0,21,0,4,2,0,128.4939675,-0.193266095,1,11449,danhong
3,25,61,7,0,3,0,0,0,13,0,6,3,0,110.9803653,5.733273166,1,1145,danhong
78,18,2,0,0,2,0,0,0,0,0,0,0,1,133.9577753,0.566574362,1,11450,danhong
9,14,17,0,0,23,37,0,0,0,0,0,0,0,90.39744947,0.346107248,3,11451,danhong
0,33,53,13,0,2,0,0,0,42,0,2,2,0,154.9162077,2.192840577,1,11452,danhong
26,66,7,0,0,1,0,0,0,0,0,0,0,0,142.4787895,2.320476647,1,11455,danhong
0,27,20,0,0,0,53,0,0,0,0,0,0,0,169.3884493,1.687869042,1,11456,danhong
0,11,34,3,0,3,48,0,0,3,2,0,1,0,130.7633509,-0.804364879,1,11457,danhong
16,33,26,18,0,7,0,0,0,17,9,28,17,4,117.8835411,-0.348786122,1,11459,danhong
59,38,3,0,0,0,0,0,0,0,0,0,0,0,177.0343299,3.766404288,1,11460,danhong
0,0,4,1,0,0,96,0,0,2,0,0,0,0,114.9402755,-0.171277651,1,11463,danhong
48,38,3,0,0,2,0,1,8,0,0,0,0,0,135.559363,-0.064463389,1,11464,danhong
0,0,0,0,0,0,100,0,0,0,0,0,0,0,123.0399551,-0.394614462,1,11467,danhong
58,35,5,0,0,0,0,0,2,0,0,0,0,0,170.9351865,0.998135689,1,11468,danhong
21,57,17,3,0,3,0,0,0,6,1,1,1,0,155.1255519,-0.088357421,1,11469,danhong
8,48,36,4,0,4,0,0,0,5,8,1,4,1,155.3806843,1.615238943,1,11474,danhong
16,46,25,6,0,6,0,0,0,1,6,1,4,0,157.6053669,0.28690086,1,11475,danhong
46,43,3,0,0,8,0,0,0,0,0,0,0,0,127.8671644,1.444237074,1,11476,danhong
32,35,25,3,0,3,2,0,0,9,0,0,0,0,132.7494324,1.470792842,1,11478,danhong
0,13,42,21,0,8,16,0,0,50,7,5,6,1,118.1217547,-0.524016562,1,11479,danhong
2,23,58,16,0,1,0,0,0,26,0,19,10,2,127.4170409,2.414484024,1,1148,danhong
7,40,41,5,0,2,5,0,0,14,1,0,0,1,117.5333731,2.009601003,1,11480,danhong
9,31,45,7,0,0,7,0,1,1,10,0,5,0,203.7197401,1.006243609,2,11481,danhong
4,54,33,3,0,5,0,0,0,1,7,0,4,1,119.3060509,2.030244149,1,11484,danhong
29,34,31,3,0,0,3,0,0,8,0,0,0,0,131.2080986,3.340763299,1,11490,danhong
19,23,22,11,0,18,7,0,0,25,0,0,0,0,129.1748341,-0.589908952,1,11491,danhong
7,60,20,0,0,12,0,0,0,1,0,0,0,0,133.2710908,-1.102117927,1,11492,danhong
31,33,28,3,0,0,4,0,0,7,0,2,1,0,139.6209722,3.121789829,1,11494,danhong
6,69,22,3,0,1,0,0,0,9,2,0,1,0,162.9242636,2.313484674,1,11495,danhong
0,22,63,5,0,9,2,0,0,0,1,8,4,0,164.6017666,-0.110238579,1,11496,danhong
79,11,0,0,0,10,0,0,0,0,0,0,0,0,142.4905149,-0.413164409,1,11498,danhong
0,16,74,9,0,0,1,0,0,10,1,0,1,0,204.6814217,1.08716759,2,11499,danhong
3,40,35,22,0,1,0,0,0,55,1,6,4,4,118.8182618,3.013132623,1,1150,danhong
47,48,3,0,0,2,0,0,0,0,0,0,0,0,139.1222291,0.974920832,1,11500,danhong
31,49,14,4,0,2,0,0,0,13,0,0,0,1,159.207496,4.299682886,1,11501,danhong
2,53,34,0,0,10,0,0,0,0,0,0,0,0,106.0303359,-0.070969345,1,11502,danhong
2,24,33,0,0,0,41,0,0,0,0,0,0,0,154.4454491,0.697499931,1,11503,danhong
0,39,52,9,0,0,0,0,0,12,2,0,1,0,185.3939672,6.800285348,1,11506,danhong
2,22,41,31,0,4,0,0,0,53,0,13,6,0,160.3432903,0.600996127,1,11507,danhong
1,13,76,7,0,3,1,0,0,3,11,4,8,0,149.0798084,-0.17954331,1,11509,danhong
0,0,17,0,0,0,82,0,0,0,0,0,0,0,144.7552841,1.494255105,1,11513,danhong
23,39,25,1,0,1,12,0,0,0,0,1,1,0,153.2230633,-0.008798471,1,11514,danhong
56,30,10,1,0,0,1,0,0,2,0,0,0,0,144.155453,-0.136488389,1,11517,danhong
29,51,11,0,0,9,0,0,1,0,0,0,0,0,156.672558,-0.215624332,1,11518,danhong
0,6,91,2,0,1,0,0,0,0,1,1,1,0,200.0903592,1.347865673,2,11519,danhong
29,34,31,3,0,0,3,0,0,8,0,0,0,0,131.2080986,3.340763299,1,11521,danhong
26,47,18,4,0,3,2,0,0,12,0,0,0,0,139.0149438,-0.244141528,1,11522,danhong
0,19,49,23,0,7,2,0,0,16,19,4,12,0,153.8072788,-0.036323602,1,11523,danhong
5,46,26,22,0,1,0,0,0,45,5,14,8,2,139.7019543,0.109893104,1,11525,danhong
24,50,19,7,0,0,0,0,0,17,0,0,0,0,154.8240177,-0.550952477,1,11526,danhong
0,1,34,2,0,1,62,0,0,7,0,2,1,0,132.2305165,0.61576499,1,11528,danhong
40,25,20,1,0,3,10,0,0,3,0,0,0,0,109.685162,-0.2442615,1,11529,danhong
72,25,1,0,0,1,2,0,0,0,0,0,0,0,150.1867345,2.323294087,1,11531,danhong
54,20,12,7,0,7,0,0,0,1,0,9,5,0,164.123412,-0.074450027,1,11532,danhong
0,7,68,20,2,4,0,0,0,1,9,6,7,0,207.0294134,3.556393817,2,11534,danhong
74,14,0,0,0,2,0,0,11,0,0,0,0,0,147.9658458,1.112357875,1,11535,danhong
29,24,24,4,0,6,14,0,0,7,0,0,0,0,158.8968729,0.15638983,1,11539,danhong
6,18,34,7,0,4,31,0,0,3,0,1,0,0,136.6023759,0.020623392,1,11543,danhong
5,26,29,25,0,2,13,0,0,67,11,0,6,4,130.2133699,0.310481948,1,11547,danhong
0,14,52,0,0,0,34,0,0,0,0,0,0,0,154.5576477,0.086060687,1,11548,danhong
0,1,44,21,0,5,29,0,0,33,8,9,8,0,157.6305238,0.291482872,1,11550,danhong
51,27,15,1,0,6,0,0,0,1,1,0,1,0,147.1974706,-0.660481754,1,11554,danhong
59,38,3,0,0,0,0,0,0,0,0,0,0,0,177.0343299,3.766404288,1,11557,danhong
23,42,30,4,0,1,0,0,0,3,9,0,4,0,119.4820834,2.278140131,1,11558,danhong
31,38,26,2,0,3,0,0,0,5,0,0,0,0,136.4849135,0.466730467,1,11559,danhong
0,0,43,18,0,0,39,0,0,47,8,6,7,3,169.9696466,2.212477223,1,11562,danhong
15,47,32,0,0,5,0,0,0,0,0,0,0,0,162.2851694,0.594414634,1,11564,danhong
30,37,25,1,0,3,4,0,0,2,0,0,0,0,143.7872326,0.12847674,1,11565,danhong
19,42,25,7,0,7,0,0,0,16,1,0,1,0,163.5179564,1.491968536,1,11572,danhong
0,4,22,10,0,0,64,0,0,24,7,1,4,2,118.3301228,-0.735436312,1,11573,danhong
79,18,0,0,0,3,0,0,0,0,0,0,0,0,154.1691923,1.331478016,1,11580,danhong
0,8,69,14,0,1,8,0,0,26,0,1,1,0,175.6541457,1.508180508,1,11582,danhong
20,35,30,6,0,4,0,0,5,12,0,0,0,0,151.9583194,-0.849636811,1,11585,danhong
31,29,27,3,0,9,0,0,0,6,1,1,1,1,151.4424798,-0.124917907,1,11588,danhong
6,59,29,1,0,4,0,0,0,2,0,2,1,0,141.825865,0.225299153,1,11590,danhong
26,14,37,20,0,0,3,0,0,41,0,0,0,1,154.6507182,-0.205089894,1,11592,danhong
1,60,37,0,0,1,0,0,0,1,0,0,0,0,148.0738042,0.869092475,1,11596,danhong
0,7,55,30,0,8,0,0,0,28,7,19,13,0,173.210425,0.972449881,1,11597,danhong
23,36,32,1,0,8,0,0,1,2,0,0,0,0,165.6929583,-0.073253095,1,1160,danhong
59,28,12,1,0,1,0,0,0,1,0,0,0,0,137.5265926,2.2697861,1,11600,danhong
7,35,17,20,0,5,16,0,0,54,0,0,0,2,112.1869478,0.085673451,1,11603,danhong
84,13,0,0,0,1,0,0,1,0,0,0,0,0,163.2476781,-0.394864592,1,11604,danhong
29,25,2,0,0,43,0,0,2,0,0,0,0,0,98.84083961,-0.133576166,3,11607,danhong
27,31,30,4,0,5,2,0,0,6,0,7,4,0,127.9618163,0.820670375,1,11608,danhong
1,12,54,26,0,8,0,0,0,21,18,5,11,1,164.174877,0.575125835,1,11611,danhong
37,33,12,0,0,19,0,0,0,0,0,0,0,0,106.0298069,2.069076353,1,11612,danhong
43,17,24,11,0,5,0,0,0,28,0,1,1,0,128.2348372,0.073393943,1,11613,danhong
51,37,9,0,0,2,2,0,0,0,0,0,0,0,128.4748156,-0.010662151,1,11618,danhong
0,0,1,0,0,0,99,0,0,0,0,0,0,0,147.6337308,-0.005721124,1,11619,danhong
70,20,1,0,0,9,0,0,0,0,0,0,0,0,119.5590583,-0.5981008,1,11622,danhong
16,27,38,15,0,3,0,0,0,27,5,0,2,0,158.4060375,-0.636989524,1,11624,danhong
17,59,18,0,0,6,0,0,0,0,0,0,0,0,138.1656353,0.212121598,1,11627,danhong
6,18,34,7,0,4,31,0,0,3,0,1,0,0,136.6023759,0.020623392,1,11631,danhong
0,0,27,1,0,0,72,0,0,3,0,0,0,1,155.3752517,0.174102058,1,11632,danhong
35,46,12,2,0,4,0,0,0,7,0,1,0,0,158.4398663,0.74899368,1,11634,danhong
15,49,18,1,0,18,0,0,0,1,0,0,0,0,152.8283972,-0.51270676,1,11635,danhong
56,34,4,0,0,7,0,0,0,0,0,0,0,0,124.7313712,-0.306005795,1,11638,danhong
9,25,41,16,1,6,3,0,0,21,4,15,10,7,142.3576612,-0.505857685,1,11640,danhong
19,58,12,0,0,4,7,0,0,0,0,0,0,0,145.808822,-0.399202639,1,11646,danhong
17,27,32,14,0,4,0,0,6,27,1,0,0,0,150.8708299,-0.986850645,1,11647,danhong
0,45,34,18,0,2,1,0,0,24,2,7,5,0,154.1402045,1.353250585,1,11648,danhong
0,0,9,0,0,0,91,0,0,0,0,0,0,0,134.1548327,-0.597629863,1,11652,danhong
0,6,44,8,0,0,43,0,0,27,1,2,2,1,133.1977935,0.421925882,1,11656,danhong
85,7,0,0,0,7,0,0,0,0,0,0,0,0,141.8562587,1.761061942,1,11659,danhong
12,32,38,12,0,3,3,0,0,30,1,3,2,2,131.7054161,1.95053401,1,11663,danhong
15,71,9,0,0,3,2,0,0,0,0,0,0,0,142.9098239,0.749399051,1,11664,danhong
1,16,50,5,0,0,28,0,0,3,6,4,5,1,115.0814937,1.481132024,1,11665,danhong
7,42,35,13,0,2,0,0,0,13,11,4,7,0,155.7476658,-0.472618447,1,11667,danhong
15,49,18,1,0,18,0,0,0,1,0,0,0,0,152.8283972,-0.51270676,1,11668,danhong
0,5,56,28,1,10,0,0,0,14,8,16,12,1,187.3219631,1.222057102,1,11671,danhong
0,29,38,3,0,0,29,0,0,0,1,6,3,0,129.6135923,1.320086586,1,11674,danhong
0,22,51,11,0,8,9,0,0,22,2,9,5,2,123.8897772,-0.499217907,1,11675,danhong
61,36,1,0,0,2,0,0,0,0,0,0,0,0,163.3979915,0.490605376,1,11676,danhong
69,29,0,0,0,2,0,0,0,0,0,0,0,0,171.6527456,0.818060688,1,11679,danhong
38,40,19,0,0,3,0,0,0,0,0,0,0,0,153.5166055,0.551414422,1,11683,danhong
0,0,61,17,0,0,22,0,0,5,33,18,26,1,171.0523849,-0.260141322,1,11686,danhong
41,35,8,0,0,7,9,0,0,0,0,0,0,0,167.4858571,0.384831533,1,11688,danhong
36,49,7,0,0,8,0,0,0,0,0,0,0,0,113.8548844,2.343949641,1,11692,danhong
0,15,61,13,0,0,11,0,0,19,14,4,9,0,157.2508568,1.626556395,1,11698,danhong
19,23,22,11,0,18,7,0,0,25,0,0,0,0,129.1748341,-0.589908952,1,11703,danhong
36,29,23,6,0,6,0,0,0,17,1,1,1,0,118.8450266,0.022384307,1,11706,danhong
3,28,48,13,0,8,0,0,0,13,0,15,9,2,116.3571645,1.227754322,1,11713,danhong
1,36,41,15,0,0,7,0,0,19,4,7,6,1,168.0310032,0.574906982,1,11717,danhong
1,30,57,11,0,0,0,0,0,8,15,4,9,1,154.0617881,0.622621989,1,11720,danhong
12,49,17,0,0,6,16,0,0,0,0,0,0,0,99.01236886,-1.010642472,0,11721,danhong
49,36,4,0,0,12,0,0,0,0,0,0,0,0,148.5647849,-0.740961562,1,11722,danhong
57,29,5,0,0,9,0,0,0,0,0,0,0,0,146.3529619,-0.494237572,1,11723,danhong
54,29,8,1,0,8,0,0,0,2,0,0,0,0,159.2203462,0.097844748,1,11724,danhong
48,41,6,0,0,3,2,0,0,0,0,0,0,0,144.3350833,0.367858701,1,11725,danhong
0,0,0,0,0,0,100,0,0,0,0,0,0,0,141.148396,0.857587974,1,11726,danhong
37,38,22,2,0,1,0,0,0,4,0,2,1,1,137.1502825,1.726625624,1,11728,danhong
0,6,56,14,0,1,23,0,0,6,3,26,16,2,135.3087277,0.959128054,1,11729,danhong
4,37,38,9,0,3,8,0,0,7,0,12,6,1,141.1409449,0.963855363,1,11730,danhong
38,49,8,0,0,2,3,0,0,0,0,0,0,0,141.6102418,1.717431048,1,11731,danhong
1,18,48,19,0,1,12,0,0,23,0,16,8,1,129.6008115,1.472708025,1,11732,danhong
14,60,21,2,0,3,1,0,0,2,2,0,1,0,147.9051246,0.998439545,1,11733,danhong
1,31,55,10,0,0,3,0,0,13,0,0,0,0,134.5866656,1.310605331,1,11734,danhong
26,36,22,7,0,10,0,0,0,0,7,9,8,0,149.8731743,-0.154510492,1,11740,danhong
20,30,28,12,0,10,0,0,0,1,2,18,10,1,163.4114474,0.346810957,1,11741,danhong
4,32,32,20,0,2,11,0,0,12,1,27,14,6,155.627707,1.0065475,1,11742,danhong
28,25,24,11,0,6,5,0,0,6,0,12,7,0,152.498586,-0.249448891,1,11743,danhong
45,23,27,2,0,2,1,0,0,6,0,0,0,0,135.1991098,0.872132098,1,11745,danhong
36,38,23,1,0,2,0,0,0,2,0,0,0,0,138.3978309,5.008797489,1,11746,danhong
18,50,25,4,0,3,0,0,0,7,1,5,3,0,126.0756161,2.059140818,1,11751,danhong
61,37,0,0,0,2,0,0,0,0,0,0,0,0,135.384897,1.125882751,1,11752,danhong
18,40,33,1,0,7,1,0,0,1,0,2,1,0,140.0321425,0.105661212,1,11753,danhong
51,38,6,0,0,6,0,0,0,0,0,0,0,0,147.3884412,2.78140115,1,11754,danhong
33,39,27,1,0,0,0,0,0,1,0,0,0,0,122.4977746,0.351585022,1,11755,danhong
12,23,44,3,0,1,18,0,0,6,1,0,0,0,140.784272,-0.235688899,1,11756,danhong
21,29,30,1,0,2,17,0,0,3,0,0,0,0,131.0043306,-0.6701418,1,11757,danhong
0,38,42,10,0,1,9,0,0,6,9,9,9,0,134.6016101,1.736748058,1,11758,danhong
31,43,17,6,0,3,0,0,0,1,0,12,6,0,151.1547795,1.34804979,1,11762,danhong
19,44,30,3,0,2,2,0,0,1,0,5,3,0,142.3346356,1.667895558,1,11764,danhong
80,18,2,0,0,1,0,0,0,0,0,0,0,0,144.6542734,1.079287107,1,11768,danhong
3,23,39,17,0,0,19,0,0,29,6,13,10,3,132.4107963,1.144124909,1,11769,danhong
3,30,43,10,0,0,14,0,0,18,3,2,2,2,140.3645827,0.907365217,1,11770,danhong
47,36,14,2,0,2,0,0,0,2,0,2,1,0,143.9961678,0.812456797,1,11772,danhong
30,26,23,17,0,5,0,0,0,36,0,1,1,0,119.8851003,0.69734624,1,11774,danhong
27,43,24,1,0,5,0,0,0,1,0,2,1,0,133.55115,0.406638199,1,11777,danhong
17,53,27,3,0,0,0,0,0,6,0,1,0,0,163.8024234,1.254263049,1,11779,danhong
7,46,27,3,0,0,17,0,0,5,0,1,0,0,173.8402034,0.532352166,1,11780,danhong
8,50,30,1,0,2,9,0,0,1,0,1,1,0,139.4203417,1.058997246,1,11784,danhong
0,2,46,20,0,1,30,0,0,36,0,24,10,5,134.0879613,0.837214612,1,11786,danhong
1,10,50,5,0,0,34,0,0,9,0,2,1,0,137.8005244,0.955991199,1,11787,danhong
27,43,22,1,0,6,1,0,0,2,0,0,0,0,132.0942359,0.069383008,1,11788,danhong
3,27,49,3,0,0,18,0,0,3,0,2,1,0,127.2514295,-0.274928492,1,11789,danhong
30,42,21,5,0,2,0,0,0,1,1,10,6,0,144.4938004,1.570095536,1,11792,danhong
47,47,5,0,0,1,0,0,0,0,0,0,0,0,142.7580466,1.214912251,1,11793,danhong
0,11,44,12,0,1,31,0,0,26,2,6,4,0,147.3269232,0.683009367,1,11795,danhong
70,24,2,0,0,5,0,0,0,0,0,0,0,0,133.3235494,-0.701669391,1,11796,danhong
10,45,27,16,0,3,0,0,0,39,11,4,7,0,125.3267855,1.343878235,1,11798,danhong
14,49,30,1,0,6,0,0,0,5,0,0,0,0,157.5752632,0.595106404,1,11801,danhong
50,41,8,0,0,1,0,0,0,0,0,0,0,0,152.5685596,-0.779774968,1,11803,danhong
45,49,3,0,0,3,0,0,0,0,0,0,0,0,141.0087269,1.398449064,1,11806,danhong
42,35,13,3,0,6,0,0,1,11,0,0,0,0,127.7946919,0.318363812,1,11810,danhong
37,41,22,0,0,0,0,0,0,0,0,0,0,0,130.3578697,0.548660117,1,11811,danhong
27,49,15,3,0,7,0,0,0,9,0,0,0,0,109.5233521,2.083371692,1,11812,danhong
26,37,25,2,0,10,0,0,0,0,3,3,3,0,129.0001151,-0.525878237,1,11813,danhong
23,37,30,6,0,5,0,0,0,0,2,10,6,0,148.5575685,0.723031561,1,11814,danhong
46,26,18,0,0,11,0,0,0,0,0,0,0,0,114.2756626,0.512041255,1,11815,danhong
40,29,24,3,0,4,0,0,0,6,1,0,0,0,109.8810339,-0.006697782,1,11816,danhong
84,7,0,0,0,9,0,0,0,0,0,0,0,0,137.4012097,-0.854987493,1,11819,danhong
37,48,12,0,0,1,1,0,0,1,0,0,0,0,141.8902143,-0.258772145,1,11821,danhong
42,47,7,0,0,4,0,0,0,0,0,0,0,0,165.4982945,0.906263196,1,11822,danhong
82,16,1,0,0,1,0,0,0,0,0,0,0,0,130.9082849,-1.229448591,1,11825,danhong
49,40,5,0,0,5,0,0,0,0,0,0,0,0,155.7498817,0.861200637,1,11826,danhong
69,20,1,0,0,9,0,0,0,0,0,0,0,0,140.6950145,-0.678755791,1,11827,danhong
82,10,0,0,0,8,0,0,0,0,0,0,0,0,136.2664003,-0.754666981,1,11828,danhong
65,33,1,0,0,1,0,0,0,0,0,0,0,0,155.723107,0.672682077,1,11829,danhong
59,38,1,0,0,2,0,0,0,0,0,0,0,0,146.1910981,-0.057831235,1,11830,danhong
59,35,3,0,0,3,0,0,0,0,0,0,0,0,138.8631938,0.96262136,1,11831,danhong
41,51,5,0,0,3,0,0,0,0,0,0,0,0,154.9033122,-0.030556686,1,11832,danhong
42,46,10,0,0,2,0,0,0,0,0,0,0,0,142.074979,-0.289621639,1,11833,danhong
5,35,31,16,0,13,1,0,0,17,6,19,13,2,124.9900071,0.913120336,1,11835,danhong
0,15,49,22,0,4,10,0,0,46,9,8,9,7,106.8933147,1.350280646,1,11836,danhong
5,57,35,0,0,2,0,0,0,1,0,0,0,0,148.1381252,1.543644278,1,11838,danhong
27,45,18,1,0,6,3,0,0,0,0,1,1,0,139.1398674,0.050720323,1,11841,danhong
7,40,41,3,0,0,8,0,0,4,0,1,1,0,139.40455,0.786957506,1,11842,danhong
59,32,8,0,0,1,0,0,0,1,0,0,0,0,159.2745736,2.398318224,1,11843,danhong
45,36,11,4,0,3,0,0,0,11,0,0,0,0,162.377056,0.887649135,1,11844,danhong
3,35,32,27,0,4,0,0,0,36,6,25,16,3,134.7959711,0.899668127,1,11851,danhong
55,27,2,0,0,16,0,0,0,0,0,0,0,0,141.9537509,-0.391796668,1,11855,danhong
46,21,6,0,0,11,1,0,15,0,0,0,0,0,124.4376057,-0.852629185,1,11856,danhong
61,25,1,0,0,3,0,0,10,0,0,0,0,0,147.5161866,0.164075154,1,11857,danhong
85,11,2,0,0,2,0,0,0,0,0,0,0,0,130.0433037,-0.786483979,1,11858,danhong
31,28,30,2,0,9,0,0,0,7,0,0,0,0,144.9430389,-0.401663426,1,11859,danhong
40,31,19,3,0,7,0,0,0,8,0,0,0,0,140.1104423,-0.570541503,1,11860,danhong
0,7,40,0,0,0,53,0,0,0,0,0,0,0,133.4758584,-0.933633425,1,11861,danhong
35,30,25,6,0,3,0,0,0,15,1,0,0,0,166.7611534,0.820232664,1,11862,danhong
68,23,5,0,0,4,0,0,0,0,0,0,0,0,131.2948923,-0.943130696,1,11863,danhong
38,32,24,6,0,0,0,0,1,13,0,0,0,0,178.5723599,-0.170255475,1,133,danhong
7,46,32,12,0,2,0,0,0,38,3,2,2,0,118.6868262,3.178983755,1,1393,danhong
1,17,46,19,0,15,3,0,0,29,0,8,4,1,133.8386491,-1.269688473,1,140,danhong
6,48,36,2,0,7,1,0,0,4,2,0,1,0,123.8617639,1.039755868,1,150,danhong
57,43,0,0,0,0,0,0,0,0,0,0,0,0,163.0364488,-0.373796478,1,1547,danhong
2,53,42,3,0,0,0,0,0,7,0,2,1,0,160.8939008,4.999749387,1,1581,danhong
2,14,47,32,0,4,0,0,0,47,2,24,13,2,140.3514758,-0.232583684,1,1588,danhong
0,17,60,10,0,5,8,0,0,0,8,16,12,1,156.108452,0.196560416,1,1593,danhong
61,25,10,0,0,4,0,0,0,0,0,0,0,0,149.1391348,-0.589100968,1,1595,danhong
33,25,31,10,0,0,0,0,0,18,0,0,0,0,171.2032458,3.512649146,1,1603,danhong
18,59,14,1,0,1,0,3,5,0,1,0,1,0,158.4316739,0.623455836,1,161,danhong
35,53,6,0,0,5,0,0,0,0,0,0,0,0,157.0744073,-0.255944531,1,1621,danhong
53,41,6,0,0,0,0,0,0,0,0,0,0,0,201.219893,1.093892412,2,1623,danhong
0,6,42,24,0,2,27,0,0,67,8,12,10,9,146.2761431,0.671022265,1,1637,danhong
1,17,72,10,0,0,0,0,0,15,3,0,1,0,172.9141899,0.594034193,1,164,danhong
2,17,42,13,0,21,6,0,0,10,23,1,12,21,112.6857135,-0.178363081,1,1645,danhong
0,35,56,7,0,0,1,0,0,0,3,4,4,0,191.2250601,2.909007259,1,170,danhong
56,33,5,0,0,5,0,0,0,0,0,0,0,0,150.3217383,1.352116711,1,1700,danhong
27,42,24,4,0,1,0,0,0,11,0,1,1,0,157.7849069,3.523423656,1,1730,danhong
1,25,56,11,0,1,6,0,0,15,5,8,6,0,140.273178,3.675477917,1,1739,danhong
62,30,1,0,0,6,0,0,0,0,0,0,0,0,162.2478429,0.216129986,1,174,danhong
15,39,28,10,0,7,0,0,0,23,3,4,3,0,111.071712,0.141296465,1,1756,danhong
27,39,24,2,0,8,0,0,0,5,0,1,1,0,126.1861097,-0.285408336,1,1765,danhong
18,43,32,2,0,0,5,0,0,2,3,0,1,0,127.1955382,1.180199419,1,181,danhong
41,20,18,16,0,4,1,0,0,44,0,1,1,1,129.247272,0.640006987,1,1827,danhong
33,40,20,3,0,5,0,0,0,6,1,1,1,0,137.0439709,0.132580005,1,1833,danhong
18,37,27,11,0,7,0,0,0,23,5,2,3,1,157.1884375,1.280022059,1,1835,danhong
1,18,42,28,0,11,0,0,0,21,22,4,13,6,161.1636277,0.000561194,1,1840,danhong
28,28,25,13,0,6,0,0,0,37,3,1,2,1,129.235023,1.340641217,1,1844,danhong
4,11,53,26,0,3,4,0,0,48,22,5,13,8,115.7403523,4.086156631,1,1847,danhong
3,23,40,19,0,15,0,0,0,13,19,3,11,4,140.9413749,-0.234744182,1,1856,danhong
30,31,19,14,0,6,0,0,0,38,3,1,2,0,141.4211005,-0.162749472,1,1860,danhong
16,47,17,17,0,4,0,0,0,57,1,0,1,1,126.0307076,0.517826166,1,1864,danhong
