,danbai,dan,danhong,hong,jiang,anhong,honghuang,qingzi,danzi,brightness,label,predict
401,36,44,15,2,0,3,0,0,0,135.1985379,danhong,danhong
402,9,27,11,25,0,0,0,7,21,123.31547959999999,danhong,hong
403,18,31,7,1,0,16,0,1,26,116.01498390000002,danhong,hong
404,29,45,20,1,0,5,0,0,0,125.10139790000001,danhong,danhong
405,5,27,27,39,0,2,0,0,0,171.7280639,danhong,hong
406,1,2,9,22,0,32,33,0,0,136.761301,danhong,danhong
407,39,39,15,1,0,6,0,0,0,137.60467680000002,danhong,danhong
408,22,51,15,1,0,4,0,0,7,173.37626919999997,danhong,danhong
409,0,9,58,32,0,0,1,0,0,194.2657722,danhong,hong
410,10,14,43,33,0,0,0,0,0,177.3392646,danhong,hong
411,72,22,4,0,0,2,0,0,0,142.93463269999998,danhong,danhong
412,31,28,33,7,0,1,0,0,0,161.1837811,danhong,danhong
413,49,44,2,0,0,5,0,0,0,156.71594960000002,danhong,danhong
414,12,27,44,16,0,1,0,0,0,189.7894087,danhong,danhong
415,0,21,44,11,0,22,2,0,0,176.3194435,danhong,danhong
416,43,41,11,1,0,3,2,0,0,165.5455035,danhong,danhong
417,0,38,52,10,0,0,0,0,0,159.69979519999998,danhong,danhong
418,12,31,30,14,0,3,11,0,0,133.474805,danhong,danhong
419,30,33,22,10,0,0,0,0,6,162.34316840000002,danhong,hong
420,9,51,22,3,0,15,1,0,0,176.05670130000001,danhong,danhong
421,0,0,12,41,0,2,45,0,0,134.7981614,danhong,hong
422,4,20,31,45,0,1,0,0,0,141.7053362,danhong,hong
423,13,26,40,11,0,2,7,0,0,197.7595415,danhong,danhong
424,3,28,25,29,0,9,6,0,0,128.1781445,danhong,hong
425,83,12,3,0,0,1,0,0,0,181.7034759,danhong,danhong
426,97,3,0,0,0,0,0,0,0,198.2188483,danhong,danhong
427,23,22,23,21,0,5,7,0,0,146.9693583,danhong,danhong
428,14,31,32,7,0,3,13,0,0,133.6855634,danhong,danhong
429,5,60,28,3,0,3,0,0,0,181.0619648,danhong,danhong
430,0,25,39,29,0,2,5,0,0,156.91624299999998,danhong,danhong
431,11,24,42,16,0,7,0,0,0,185.68355559999998,danhong,danhong
432,39,32,11,7,0,6,4,0,0,132.8209204,danhong,danhong
433,0,3,19,11,0,2,66,0,0,174.3379414,danhong,danhong
434,53,20,12,6,0,1,0,0,8,152.4365698,danhong,danhong
435,65,34,1,0,0,0,0,0,0,182.90651200000002,danhong,danhong
436,47,35,17,1,0,0,0,0,0,167.6591571,danhong,danhong
437,63,29,8,1,0,0,0,0,0,152.10122959999998,danhong,danhong
438,36,30,26,8,0,0,0,0,0,151.7977335,danhong,danhong
439,1,26,36,34,0,1,0,0,0,165.93831799999998,danhong,hong
440,0,0,61,36,0,2,0,0,0,198.8523635,danhong,hong
441,2,53,38,3,0,4,0,0,0,150.22929419999997,danhong,danhong
442,9,76,13,0,0,1,0,0,0,169.3802291,danhong,danhong
443,50,27,16,6,0,2,0,0,0,167.98949050000002,danhong,danhong
444,13,42,23,1,0,3,17,0,0,138.3975142,danhong,danhong
445,0,19,33,3,0,4,41,0,0,99.19596274,danhong,danhong
446,95,5,0,0,0,0,0,0,0,198.69106530000002,danhong,danhong
447,73,18,1,0,0,6,0,0,1,151.1309717,danhong,danhong
448,33,29,12,2,0,0,0,0,23,188.3429591,danhong,hong
449,0,3,63,23,0,0,11,0,0,178.89455149999998,danhong,danhong
450,0,7,63,28,1,1,0,0,0,184.746745,danhong,hong
451,22,47,25,1,0,0,4,0,0,140.67478899999998,danhong,danhong
452,14,32,21,28,0,5,1,0,0,173.6720851,danhong,hong
453,26,22,2,0,0,10,0,5,34,127.2784126,danhong,qingzi
454,41,46,12,1,0,0,0,0,0,166.6947732,danhong,danhong
455,0,4,29,49,0,0,17,0,0,161.12956200000002,danhong,hong
456,7,17,45,26,0,5,0,0,0,148.034392,danhong,hong
457,0,18,55,24,1,2,0,0,0,184.20004,danhong,hong
458,6,32,42,3,0,1,17,0,0,175.1412325,danhong,danhong
459,72,22,4,0,0,0,0,0,2,132.2747135,danhong,danhong
460,0,1,8,3,4,6,79,0,0,133.8968285,danhong,danhong
461,1,22,33,35,0,6,2,0,0,149.7377658,danhong,hong
462,0,12,26,1,0,15,45,0,0,70.17726279,danhong,danhong
463,2,29,44,22,0,3,0,0,0,162.1474573,danhong,hong
464,39,24,5,1,0,32,0,0,0,138.6050686,danhong,danhong
465,11,23,34,19,0,13,0,0,0,86.58780538,danhong,hong
466,77,12,0,0,0,7,1,0,1,143.7728773,danhong,danhong
467,23,45,31,0,0,1,1,0,0,157.5327919,danhong,danhong
468,0,0,32,16,0,0,52,0,0,142.37854140000002,danhong,danhong
469,41,45,10,1,0,2,0,0,0,148.14053700000002,danhong,danhong
470,28,40,18,4,0,11,1,0,0,157.3202856,danhong,danhong
471,8,48,36,4,0,4,0,0,0,155.3806843,danhong,danhong
472,6,22,33,35,0,4,0,0,0,147.0927728,danhong,hong
473,0,0,40,7,0,0,53,0,0,161.6884239,danhong,danhong
474,38,31,11,7,0,6,6,0,0,133.9991054,danhong,danhong
475,18,26,28,28,0,0,0,0,0,148.8622813,danhong,hong
476,42,12,1,0,0,45,0,0,0,115.54411270000001,danhong,danhong
477,41,11,7,1,0,11,29,0,0,113.04124669999999,danhong,danhong
478,9,25,39,24,0,3,0,0,0,166.17101100000002,danhong,hong
479,50,27,5,0,0,5,0,0,14,123.06556850000001,danhong,danhong
480,35,44,17,2,0,1,1,0,0,171.9701966,danhong,danhong
481,35,41,18,5,0,1,0,0,0,118.0357068,danhong,danhong
482,0,8,26,32,0,4,29,0,0,169.3221041,danhong,danhong
483,0,5,8,3,0,0,83,0,0,179.8019952,danhong,danhong
484,0,35,41,19,0,4,1,0,0,135.891564,danhong,hong
485,5,28,33,27,1,5,0,0,0,168.6363368,danhong,hong
486,27,10,16,2,0,0,45,0,0,153.2608639,danhong,danhong
487,47,45,5,1,0,1,0,0,1,163.71021389999999,danhong,danhong
488,75,14,3,1,0,7,0,0,0,153.77036030000002,danhong,danhong
489,0,9,37,11,0,0,43,0,0,127.3632044,danhong,danhong
490,23,66,9,1,0,1,0,0,0,153.0053006,danhong,danhong
491,1,19,76,3,0,0,0,0,0,203.4962142,danhong,danhong
492,90,8,2,0,0,0,1,0,0,201.6868586,danhong,danhong
493,80,15,1,0,0,0,0,0,3,163.7863081,danhong,danhong
494,58,29,11,1,1,0,0,0,0,171.9539241,danhong,danhong
495,35,46,16,0,0,1,2,0,0,155.4891357,danhong,danhong
496,0,12,70,7,0,0,11,0,0,141.4676121,danhong,danhong
497,1,24,46,28,0,1,0,0,0,139.0238423,danhong,hong
498,28,33,15,17,0,4,0,0,2,194.92258759999999,danhong,hong
499,3,37,37,17,0,5,0,0,0,171.3533154,danhong,danhong
500,0,0,24,46,0,0,30,0,0,127.1552459,danhong,hong
501,42,19,18,6,0,15,0,0,0,132.5839563,danhong,danhong
502,45,30,3,0,0,21,0,0,1,131.686802,danhong,danhong
503,0,15,47,29,0,6,3,0,0,166.8151675,danhong,danhong
504,0,16,35,48,0,0,0,0,0,137.6632192,danhong,hong
505,0,0,24,0,0,0,75,0,0,192.6700323,danhong,danhong
506,67,31,1,0,0,1,0,0,0,134.9212531,danhong,danhong
507,29,16,10,18,1,22,0,0,3,121.4767982,danhong,hong
508,0,6,30,28,0,17,18,0,0,122.41036580000001,danhong,danhong
509,0,0,18,11,0,0,70,0,0,163.3969081,danhong,danhong
510,44,23,10,4,0,17,0,0,2,118.8190672,danhong,danhong
511,0,2,38,12,1,1,47,0,0,187.0765804,danhong,danhong
512,4,34,39,7,0,0,16,0,0,175.62395,danhong,danhong
513,6,44,20,4,0,26,0,0,0,80.9482607,danhong,danhong
514,0,2,62,10,0,4,22,0,0,161.42690890000003,danhong,danhong
515,0,16,64,15,0,5,0,0,0,130.9366167,danhong,danhong
516,0,3,24,70,1,1,0,0,0,161.89206380000002,danhong,hong
517,0,7,40,53,0,0,0,0,0,156.409765,danhong,hong
518,0,0,0,15,3,2,80,0,0,160.66491059999998,danhong,hong
519,38,29,1,0,0,31,0,0,0,132.28062260000002,danhong,danhong
520,32,24,23,21,0,0,0,0,0,154.72525359999997,danhong,hong
521,0,1,26,23,0,2,49,0,0,134.4728916,danhong,danhong
522,17,59,23,0,0,0,0,0,0,135.8753832,danhong,danhong
523,68,26,5,0,0,1,0,0,0,143.0982631,danhong,danhong
524,62,28,4,0,0,6,0,0,0,196.4923613,danhong,danhong
525,0,0,12,58,0,0,31,0,0,153.42634219999997,danhong,hong
526,0,2,38,56,0,0,4,0,0,158.3224039,danhong,hong
527,0,1,21,71,0,0,8,0,0,156.96440780000003,danhong,hong
528,3,49,36,2,0,5,5,0,0,149.5654272,danhong,danhong
529,2,33,45,19,0,0,1,0,0,174.4328646,danhong,hong
530,0,5,53,17,0,1,23,0,0,134.9694979,danhong,danhong
531,0,20,66,9,0,0,4,0,0,145.41053490000002,danhong,danhong
532,3,31,48,10,0,7,2,0,0,122.90997820000001,danhong,danhong
533,0,0,13,54,1,6,26,0,0,137.3197332,danhong,hong
534,9,18,32,33,0,7,0,0,0,183.4995844,danhong,hong
535,63,22,7,0,0,0,8,0,0,146.9455782,danhong,danbai
536,10,52,27,6,0,3,2,0,0,139.43819409999998,danhong,danhong
537,0,6,43,34,3,4,10,0,0,177.87562739999998,danhong,hong
538,10,42,43,4,0,1,0,0,0,156.2349164,danhong,danhong
539,19,40,39,1,0,1,0,0,0,157.6785829,danhong,danhong
540,0,12,30,11,0,4,43,0,0,135.302672,danhong,danhong
541,22,25,16,9,0,3,24,0,0,136.37106980000001,danhong,danhong
542,16,33,34,17,0,0,0,0,0,178.7787926,danhong,hong
543,11,39,41,8,0,2,0,0,0,170.1147676,danhong,danhong
544,0,3,19,39,0,0,39,0,0,130.5313111,danhong,danhong
545,0,1,51,16,0,7,25,0,0,109.4895027,danhong,danhong
546,0,1,62,15,0,6,16,0,0,104.1659868,danhong,danhong
547,0,0,40,57,0,1,2,0,0,103.743734,danhong,hong
548,3,46,44,2,0,0,5,0,0,124.3076615,danhong,danhong
549,0,0,47,46,0,1,6,0,0,111.70675390000001,danhong,hong
550,0,12,73,12,0,0,3,0,0,108.75807079999998,danhong,danhong
551,0,0,84,14,0,1,0,0,0,112.21865759999999,danhong,danhong
552,0,11,62,19,0,7,1,0,0,95.01661098,danhong,hong
553,0,17,43,29,0,11,0,0,0,92.70058348,danhong,hong
554,0,1,45,45,0,5,4,0,0,104.2222302,danhong,hong
555,0,17,57,22,0,4,0,0,0,92.52706145,danhong,hong
556,0,16,56,19,0,5,5,0,0,118.56549620000001,danhong,danhong
557,0,1,54,34,0,0,12,0,0,164.4595059,danhong,hong
558,0,19,51,28,0,1,0,0,0,157.1980221,danhong,hong
559,0,2,52,22,0,5,19,0,0,103.8635189,danhong,danhong
560,0,7,40,23,0,5,26,0,0,109.25591770000001,danhong,danhong
561,70,29,0,0,0,0,0,0,0,146.63673280000003,danhong,danhong
562,0,0,41,20,0,0,40,0,0,181.3779712,danhong,danhong
563,0,20,51,16,0,11,2,0,0,127.27124579999999,danhong,danhong
564,0,9,55,11,0,0,24,0,0,148.9313745,danhong,danhong
565,0,3,19,39,0,0,39,0,0,130.5313111,danhong,danhong
566,53,35,5,3,0,4,0,0,0,167.9630696,danhong,danhong
567,0,13,62,20,0,6,0,0,0,101.4048969,danhong,hong
568,0,3,52,26,0,0,18,0,0,152.4887566,danhong,danhong
569,65,24,3,0,0,8,0,0,0,152.4845513,danhong,danhong
570,20,45,17,1,0,18,0,0,0,130.6930666,danhong,danhong
571,0,1,1,13,11,3,71,0,0,103.2215804,danhong,hong
572,11,33,21,10,0,24,0,0,0,118.3047041,danhong,danhong
573,40,24,26,2,0,8,0,0,0,134.6912341,danhong,danhong
574,0,1,21,10,0,1,67,0,0,119.29202790000001,danhong,danhong
575,43,35,3,0,0,7,0,0,11,145.33807990000003,danhong,danhong
576,43,32,10,4,0,10,0,0,1,155.0739389,danhong,danhong
577,16,44,23,7,0,10,0,0,0,143.1460504,danhong,danhong
578,0,0,0,1,0,0,98,0,0,136.5068593,danhong,danhong
579,0,0,48,44,0,8,0,0,0,174.38566980000002,danhong,hong
580,0,0,10,3,0,0,87,0,0,126.38612979999999,danhong,danhong
581,4,13,20,26,0,36,1,0,0,115.85963980000001,danhong,hong
582,4,21,54,20,0,1,1,0,0,150.26044140000002,danhong,hong
583,41,45,8,0,0,2,4,0,0,142.4051464,danhong,danhong
584,24,44,21,2,0,1,8,0,0,128.5373717,danhong,danhong
585,3,19,29,37,1,1,10,0,0,132.4553394,danhong,hong
586,0,0,34,35,0,0,31,0,0,179.5161433,danhong,hong
587,29,35,29,5,0,2,0,0,0,154.2457897,danhong,danhong
588,48,45,5,0,0,2,0,0,0,131.42108259999998,danhong,danhong
589,20,37,29,5,0,1,8,0,0,172.6500293,danhong,danhong
590,18,38,35,0,0,1,8,0,0,160.74192730000001,danhong,danhong
591,80,18,1,0,0,1,0,0,0,160.19581100000002,danhong,danhong
592,47,38,13,0,0,2,0,0,0,149.678744,danhong,danhong
593,43,48,7,0,0,0,0,0,1,166.23923390000002,danhong,danhong
594,56,40,1,0,0,3,0,0,0,131.8316417,danhong,danhong
595,8,63,23,0,0,5,0,0,0,166.80391559999998,danhong,danhong
596,59,38,3,0,0,0,0,0,0,177.03432990000002,danhong,danhong
597,12,43,40,2,0,1,2,0,0,120.16625719999999,danhong,danhong
598,13,33,45,4,0,0,0,0,5,189.1702311,danhong,danhong
599,0,8,45,39,0,2,7,0,0,142.340093,danhong,hong
600,40,32,14,1,0,13,0,0,0,155.98862250000002,danhong,danhong
601,80,15,1,0,0,0,0,0,4,167.39801409999998,danhong,danhong
602,60,35,3,0,0,2,0,0,0,129.90939699999998,danhong,danhong
603,0,0,9,0,0,0,91,0,0,135.1734686,danhong,danhong
604,38,44,15,0,0,3,0,0,0,122.81135649999999,danhong,danhong
605,5,27,27,39,0,2,0,0,0,171.7280639,danhong,hong
606,33,40,15,4,0,5,3,0,0,139.9160101,danhong,danhong
607,5,18,42,29,0,6,0,0,0,154.4692911,danhong,hong
608,43,48,5,0,0,4,0,0,0,142.2762802,danhong,danhong
609,0,31,48,8,0,7,6,0,0,128.4939675,danhong,danhong
610,3,25,61,7,0,3,0,0,0,110.98036529999999,danhong,danhong
611,78,18,2,0,0,2,0,0,0,133.9577753,danhong,danhong
612,9,14,17,0,0,23,37,0,0,90.39744947,danhong,danhong
613,0,33,53,13,0,2,0,0,0,154.91620769999997,danhong,danhong
614,26,66,7,0,0,1,0,0,0,142.4787895,danhong,danhong
615,0,27,20,0,0,0,53,0,0,169.3884493,danhong,danhong
616,0,11,34,3,0,3,48,0,0,130.7633509,danhong,danhong
617,16,33,26,18,0,7,0,0,0,117.88354109999999,danhong,hong
618,59,38,3,0,0,0,0,0,0,177.03432990000002,danhong,danhong
619,0,0,4,1,0,0,96,0,0,114.94027549999998,danhong,danhong
620,48,38,3,0,0,2,0,1,8,135.559363,danhong,danhong
621,0,0,0,0,0,0,100,0,0,123.0399551,danhong,danhong
622,58,35,5,0,0,0,0,0,2,170.9351865,danhong,danhong
623,21,57,17,3,0,3,0,0,0,155.1255519,danhong,danhong
624,8,48,36,4,0,4,0,0,0,155.3806843,danhong,danhong
625,16,46,25,6,0,6,0,0,0,157.6053669,danhong,danhong
626,46,43,3,0,0,8,0,0,0,127.86716440000001,danhong,danhong
627,32,35,25,3,0,3,2,0,0,132.7494324,danhong,danhong
628,0,13,42,21,0,8,16,0,0,118.1217547,danhong,danhong
629,2,23,58,16,0,1,0,0,0,127.4170409,danhong,danhong
630,7,40,41,5,0,2,5,0,0,117.53337309999999,danhong,danhong
631,9,31,45,7,0,0,7,0,1,203.7197401,danhong,danhong
632,4,54,33,3,0,5,0,0,0,119.3060509,danhong,danhong
633,3,14,26,44,0,2,12,0,0,151.4055836,danhong,hong
634,29,34,31,3,0,0,3,0,0,131.2080986,danhong,danhong
635,19,23,22,11,0,18,7,0,0,129.1748341,danhong,danhong
636,7,60,20,0,0,12,0,0,0,133.2710908,danhong,danhong
637,31,33,28,3,0,0,4,0,0,139.62097219999998,danhong,danhong
638,6,69,22,3,0,1,0,0,0,162.9242636,danhong,danhong
639,0,22,63,5,0,9,2,0,0,164.6017666,danhong,danhong
640,79,11,0,0,0,10,0,0,0,142.4905149,danhong,danhong
641,0,16,74,9,0,0,1,0,0,204.6814217,danhong,danhong
642,3,40,35,22,0,1,0,0,0,118.8182618,danhong,hong
643,47,48,3,0,0,2,0,0,0,139.1222291,danhong,danhong
644,31,49,14,4,0,2,0,0,0,159.207496,danhong,danhong
645,2,53,34,0,0,10,0,0,0,106.03033590000001,danhong,danhong
646,2,24,33,0,0,0,41,0,0,154.4454491,danhong,danhong
647,0,39,52,9,0,0,0,0,0,185.3939672,danhong,danhong
648,2,22,41,31,0,4,0,0,0,160.3432903,danhong,hong
649,1,13,76,7,0,3,1,0,0,149.0798084,danhong,danhong
650,0,0,17,0,0,0,82,0,0,144.7552841,danhong,danhong
651,23,39,25,1,0,1,12,0,0,153.2230633,danhong,danhong
652,56,30,10,1,0,0,1,0,0,144.155453,danhong,danhong
653,29,51,11,0,0,9,0,0,1,156.672558,danhong,danhong
654,0,6,91,2,0,1,0,0,0,200.0903592,danhong,danhong
655,29,34,31,3,0,0,3,0,0,131.2080986,danhong,danhong
656,26,47,18,4,0,3,2,0,0,139.0149438,danhong,danhong
657,0,19,49,23,0,7,2,0,0,153.8072788,danhong,hong
658,5,46,26,22,0,1,0,0,0,139.7019543,danhong,hong
659,24,50,19,7,0,0,0,0,0,154.82401769999998,danhong,danhong
660,0,1,34,2,0,1,62,0,0,132.2305165,danhong,danhong
661,40,25,20,1,0,3,10,0,0,109.685162,danhong,danhong
662,72,25,1,0,0,1,2,0,0,150.1867345,danhong,danhong
663,54,20,12,7,0,7,0,0,0,164.123412,danhong,danhong
664,0,7,68,20,2,4,0,0,0,207.0294134,danhong,danhong
665,74,14,0,0,0,2,0,0,11,147.9658458,danhong,danhong
666,29,24,24,4,0,6,14,0,0,158.8968729,danhong,danhong
667,6,18,34,7,0,4,31,0,0,136.6023759,danhong,danhong
668,0,0,27,16,0,0,57,0,0,154.82129630000003,danhong,danhong
669,5,26,29,25,0,2,13,0,0,130.2133699,danhong,danhong
670,0,14,52,0,0,0,34,0,0,154.5576477,danhong,danhong
671,0,1,44,21,0,5,29,0,0,157.63052380000002,danhong,danhong
672,0,12,44,40,0,4,0,0,0,149.2913155,danhong,hong
673,51,27,15,1,0,6,0,0,0,147.1974706,danhong,danhong
674,59,38,3,0,0,0,0,0,0,177.03432990000002,danhong,danhong
675,23,42,30,4,0,1,0,0,0,119.48208340000001,danhong,danhong
676,31,38,26,2,0,3,0,0,0,136.4849135,danhong,danhong
677,1,2,9,22,0,32,33,0,0,136.761301,danhong,danhong
678,0,0,48,44,0,8,0,0,0,174.38566980000002,danhong,hong
679,0,0,43,18,0,0,39,0,0,169.9696466,danhong,danhong
680,15,47,32,0,0,5,0,0,0,162.2851694,danhong,danhong
681,30,37,25,1,0,3,4,0,0,143.78723259999998,danhong,danhong
682,19,42,25,7,0,7,0,0,0,163.5179564,danhong,danhong
683,0,4,22,10,0,0,64,0,0,118.33012279999998,danhong,danhong
684,79,18,0,0,0,3,0,0,0,154.16919230000002,danhong,danhong
685,0,8,69,14,0,1,8,0,0,175.6541457,danhong,danhong
686,20,35,30,6,0,4,0,0,5,151.95831940000002,danhong,danhong
687,31,29,27,3,0,9,0,0,0,151.44247980000003,danhong,danhong
688,6,59,29,1,0,4,0,0,0,141.825865,danhong,danhong
689,26,14,37,20,0,0,3,0,0,154.65071819999997,danhong,danhong
690,1,60,37,0,0,1,0,0,0,148.07380419999998,danhong,danhong
691,0,7,55,30,0,8,0,0,0,173.210425,danhong,hong
692,0,0,26,21,2,0,50,0,0,164.8971855,danhong,danhong
693,23,36,32,1,0,8,0,0,1,165.69295830000002,danhong,danhong
694,59,28,12,1,0,1,0,0,0,137.5265926,danhong,danhong
695,7,35,17,20,0,5,16,0,0,112.18694779999998,danhong,danhong
696,84,13,0,0,0,1,0,0,1,163.2476781,danhong,danhong
697,29,25,2,0,0,43,0,0,2,98.84083961,danhong,danhong
698,27,31,30,4,0,5,2,0,0,127.9618163,danhong,danhong
699,15,63,14,0,0,1,6,0,0,173.92287019999998,danhong,danhong
700,1,12,54,26,0,8,0,0,0,164.174877,danhong,hong
701,37,33,12,0,0,19,0,0,0,106.02980690000001,danhong,danhong
702,43,17,24,11,0,5,0,0,0,128.2348372,danhong,danhong
703,51,37,9,0,0,2,2,0,0,128.4748156,danhong,danhong
704,0,0,1,0,0,0,99,0,0,147.63373080000002,danhong,danhong
705,0,11,49,35,0,0,4,0,0,178.29397619999997,danhong,hong
706,70,20,1,0,0,9,0,0,0,119.55905829999999,danhong,danhong
707,16,27,38,15,0,3,0,0,0,158.4060375,danhong,hong
708,17,59,18,0,0,6,0,0,0,138.16563530000002,danhong,danhong
709,6,18,34,7,0,4,31,0,0,136.6023759,danhong,danhong
710,0,0,27,1,0,0,72,0,0,155.3752517,danhong,danhong
711,35,46,12,2,0,4,0,0,0,158.4398663,danhong,danhong
712,15,49,18,1,0,18,0,0,0,152.82839719999998,danhong,danhong
713,56,34,4,0,0,7,0,0,0,124.73137120000001,danhong,danhong
714,9,25,41,16,1,6,3,0,0,142.3576612,danhong,danhong
715,0,0,39,34,0,2,25,0,0,173.2150692,danhong,hong
716,19,58,12,0,0,4,7,0,0,145.808822,danhong,danhong
717,17,27,32,14,0,4,0,0,6,150.87082990000002,danhong,hong
718,0,45,34,18,0,2,1,0,0,154.14020449999998,danhong,hong
719,0,0,9,0,0,0,91,0,0,134.15483270000001,danhong,danhong
720,0,6,44,8,0,0,43,0,0,133.19779350000002,danhong,danhong
721,85,7,0,0,0,7,0,0,0,141.85625869999998,danhong,danhong
722,12,32,38,12,0,3,3,0,0,131.70541609999998,danhong,danhong
723,15,71,9,0,0,3,2,0,0,142.9098239,danhong,danhong
724,1,16,50,5,0,0,28,0,0,115.0814937,danhong,danhong
725,7,42,35,13,0,2,0,0,0,155.7476658,danhong,danhong
726,15,49,18,1,0,18,0,0,0,152.82839719999998,danhong,danhong
727,94,3,0,0,0,3,0,0,0,162.5742304,danhong,danhong
728,0,5,56,28,1,10,0,0,0,187.3219631,danhong,hong
729,0,29,38,3,0,0,29,0,0,129.6135923,danhong,danhong
730,0,22,51,11,0,8,9,0,0,123.88977720000001,danhong,danhong
731,61,36,1,0,0,2,0,0,0,163.39799150000002,danhong,danhong
732,69,29,0,0,0,2,0,0,0,171.6527456,danhong,danhong
733,0,4,49,34,0,7,5,0,0,143.5742842,danhong,hong
734,1,7,13,18,0,0,61,0,0,153.5920734,danhong,danhong
735,38,40,19,0,0,3,0,0,0,153.5166055,danhong,danhong
736,0,0,61,17,0,0,22,0,0,171.05238490000002,danhong,danhong
737,41,35,8,0,0,7,9,0,0,167.4858571,danhong,danhong
738,36,49,7,0,0,8,0,0,0,113.8548844,danhong,danhong
739,22,10,7,17,0,2,42,0,0,97.47777121,danhong,danhong
740,0,6,28,57,0,6,3,0,0,136.4834366,danhong,hong
741,0,15,61,13,0,0,11,0,0,157.2508568,danhong,danhong
742,19,23,22,11,0,18,7,0,0,129.1748341,danhong,danhong
743,36,29,23,6,0,6,0,0,0,118.84502659999998,danhong,danhong
744,3,28,48,13,0,8,0,0,0,116.3571645,danhong,danhong
745,1,36,41,15,0,0,7,0,0,168.0310032,danhong,danhong
746,1,30,57,11,0,0,0,0,0,154.0617881,danhong,danhong
747,12,49,17,0,0,6,16,0,0,99.01236886,danhong,danhong
748,49,36,4,0,0,12,0,0,0,148.5647849,danhong,danhong
749,57,29,5,0,0,9,0,0,0,146.3529619,danhong,danhong
750,54,29,8,1,0,8,0,0,0,159.2203462,danhong,danhong
751,48,41,6,0,0,3,2,0,0,144.3350833,danhong,danhong
752,0,0,0,0,0,0,100,0,0,141.148396,danhong,danhong
753,91,6,0,0,0,2,0,0,0,135.883771,danhong,danhong
754,37,38,22,2,0,1,0,0,0,137.1502825,danhong,danhong
755,0,6,56,14,0,1,23,0,0,135.30872769999996,danhong,danhong
756,4,37,38,9,0,3,8,0,0,141.1409449,danhong,danhong
757,38,49,8,0,0,2,3,0,0,141.6102418,danhong,danhong
758,1,18,48,19,0,1,12,0,0,129.6008115,danhong,danhong
759,14,60,21,2,0,3,1,0,0,147.9051246,danhong,danhong
760,1,31,55,10,0,0,3,0,0,134.5866656,danhong,danhong
761,6,9,31,53,0,1,0,0,0,148.0468639,danhong,hong
762,3,12,25,45,0,3,13,0,0,138.1717013,danhong,hong
763,26,36,22,7,0,10,0,0,0,149.8731743,danhong,danhong
764,20,30,28,12,0,10,0,0,0,163.41144740000001,danhong,hong
765,4,32,32,20,0,2,11,0,0,155.62770700000002,danhong,danhong
766,28,25,24,11,0,6,5,0,0,152.49858600000002,danhong,danhong
767,2,8,15,52,0,3,20,0,0,133.3189436,danhong,hong
768,45,23,27,2,0,2,1,0,0,135.19910980000003,danhong,danhong
769,36,38,23,1,0,2,0,0,0,138.3978309,danhong,danhong
770,0,0,3,2,0,0,95,0,0,138.8710279,danhong,danhong
771,18,50,25,4,0,3,0,0,0,126.07561609999999,danhong,danhong
772,61,37,0,0,0,2,0,0,0,135.384897,danhong,danhong
773,18,40,33,1,0,7,1,0,0,140.0321425,danhong,danhong
774,51,38,6,0,0,6,0,0,0,147.3884412,danhong,danhong
775,33,39,27,1,0,0,0,0,0,122.4977746,danhong,danhong
776,12,23,44,3,0,1,18,0,0,140.784272,danhong,danhong
777,21,29,30,1,0,2,17,0,0,131.00433059999997,danhong,danhong
778,0,38,42,10,0,1,9,0,0,134.60161010000002,danhong,danhong
779,31,43,17,6,0,3,0,0,0,151.1547795,danhong,danhong
780,19,44,30,3,0,2,2,0,0,142.33463559999998,danhong,danhong
781,80,18,2,0,0,1,0,0,0,144.65427340000002,danhong,danhong
782,3,23,39,17,0,0,19,0,0,132.4107963,danhong,danhong
783,3,30,43,10,0,0,14,0,0,140.36458269999997,danhong,danhong
784,0,18,38,33,0,6,5,0,0,131.04844070000001,danhong,hong
785,47,36,14,2,0,2,0,0,0,143.9961678,danhong,danhong
786,2,9,13,44,0,5,27,0,0,135.7021376,danhong,hong
787,30,26,23,17,0,5,0,0,0,119.8851003,danhong,hong
788,0,0,16,33,1,0,50,0,0,168.2916855,danhong,danhong
789,27,43,24,1,0,5,0,0,0,133.55115,danhong,danhong
790,17,53,27,3,0,0,0,0,0,163.8024234,danhong,danhong
791,7,46,27,3,0,0,17,0,0,173.8402034,danhong,danhong
792,8,50,30,1,0,2,9,0,0,139.4203417,danhong,danhong
793,0,2,46,20,0,1,30,0,0,134.0879613,danhong,danhong
794,1,10,50,5,0,0,34,0,0,137.8005244,danhong,danhong
795,27,43,22,1,0,6,1,0,0,132.09423590000003,danhong,danhong
796,3,27,49,3,0,0,18,0,0,127.25142949999999,danhong,danhong
797,30,42,21,5,0,2,0,0,0,144.4938004,danhong,danhong
798,47,47,5,0,0,1,0,0,0,142.7580466,danhong,danhong
799,0,11,44,12,0,1,31,0,0,147.32692319999998,danhong,danhong
800,70,24,2,0,0,5,0,0,0,133.3235494,danhong,danhong
801,10,45,27,16,0,3,0,0,0,125.3267855,danhong,danhong
802,0,0,11,30,0,1,57,0,0,113.17150009999999,danhong,hong
803,0,0,21,36,0,1,42,0,0,144.26548730000002,danhong,danhong
804,14,49,30,1,0,6,0,0,0,157.5752632,danhong,danhong
805,50,41,8,0,0,1,0,0,0,152.5685596,danhong,danhong
806,45,49,3,0,0,3,0,0,0,141.0087269,danhong,danhong
